"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
10,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
10,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
10,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
10,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
10,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
10,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
10,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
11,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
11,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
11,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
11,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
11,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
11,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
11,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
12,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
12,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
12,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
12,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
12,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
12,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
12,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
13,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
13,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
13,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
13,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
13,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
13,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
13,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
14,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
14,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
14,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
14,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
14,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
14,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
14,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
15,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
15,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
15,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
15,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
15,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
15,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
15,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
16,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
16,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
16,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
16,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
16,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
16,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
16,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
16,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
16,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
