"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
134,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
134,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
134,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
135,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
135,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
135,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
135,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
135,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
135,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
135,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
136,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
136,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
136,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
136,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
136,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
136,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
136,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
137,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
137,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
137,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
137,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
137,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
137,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
137,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
138,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
138,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
138,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
138,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
138,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
138,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
138,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
139,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
139,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
139,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
139,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
139,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
139,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
139,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
140,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
140,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
140,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
140,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
140,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
140,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
140,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
141,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
141,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
141,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
141,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
141,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
141,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
141,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
142,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
142,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
142,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
142,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
142,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
142,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
142,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
143,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
143,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
143,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
143,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
143,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
143,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
143,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,0,59.1013194546193,66.1920532393399,65.8431230701589,59.3320115962043,-87.0629914275397,-76.1638766987948,-71.3106424670319,-84.3148334851489
144,2.454,8,59.108195508279,66.1998172725437,65.8501362718399,59.3387596028308,-87.0665754330005,-76.1676879561187,-71.3140110496652,-84.318210060182
144,2.454,16,59.1130700900477,66.2053211917029,65.8551081568411,59.3435435118583,-87.0691178712788,-76.170391112484,-71.3164000984074,-84.3206054276268
144,2.454,24,59.1179549925784,66.210836622442,65.860090632142,59.3483376349597,-87.0716670744494,-76.1731010529075,-71.3187950281817,-84.323007232822
144,2.454,32,59.1248808782086,66.2186562372648,65.8671549672188,59.355134958438,-87.0752837430864,-76.1769450659227,-71.3221920063914,-84.3264148914846
144,2.454,40,59.1416861315997,66.2376288897433,65.8842966962288,59.3716289754025,-87.0840709402771,-76.1862812114621,-71.3304414601739,-84.3346948070808
144,2.454,48,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,56,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,64,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,72,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,80,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,88,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,96,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,104,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,112,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,120,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,128,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
144,2.454,136,56.6789439477757,63.4715826331955,63.3640868160679,56.9467829246119,-85.6786036735716,-74.7392126007741,-70.0628270299266,-83.0042252264864
